area_sqft,bedrooms,bathrooms,stories,parking,age_years,latitude,longitude,distance_to_city_km,distance_to_school_km,distance_to_hospital_km,schools_within_2km,nearest_school_km,hospitals_within_2km,nearest_hospital_km,metro_within_2km,nearest_metro_km,parks_within_2km,shopping_within_2km,supermarkets_within_2km,crime_rate,property_tax,income_index,location,furnishing,has_garden,has_pool,price
2433.2,4,3,2,2,5.9,28.59979,77.20055,1.77,0.4,1.04,13,0.4,5,1.04,3,0.93,3,3,8,0.5035,120000.0,0.5995,Delhi,Furnished,Yes,No,21431185.0
1697.4,3,3,2,0,11.2,13.06818,80.31981,5.55,0.2,0.52,11,0.2,4,0.52,1,1.26,4,4,1,0.1996,46618.0,0.722,Chennai,Semi-Furnished,No,No,10095438.0
2388.7,4,3,2,1,28.3,17.37674,78.49839,1.54,0.23,0.75,10,0.23,3,0.75,5,0.4,6,4,9,0.325,70405.0,0.4046,Hyderabad,Unfurnished,Yes,No,13113880.0
2958.9,5,4,1,2,6.3,17.44294,78.43153,8.69,0.54,0.36,9,0.54,5,0.36,2,0.96,3,5,6,0.1287,117254.0,0.4502,Hyderabad,Furnished,Yes,No,17914947.0
3148.9,4,3,1,2,1.7,13.10131,80.26698,2.1,0.2,0.55,10,0.2,5,0.55,4,0.88,2,5,5,0.0852,118335.0,0.7999,Chennai,Unfurnished,Yes,No,19681960.0
2621.5,4,4,1,2,3.5,18.97921,72.90329,11.07,0.48,1.12,7,0.48,5,1.12,2,0.84,3,1,5,0.4545,110582.0,0.7937,Mumbai,Semi-Furnished,No,No,23382910.0
1866.7,3,3,2,0,7.3,13.09515,80.30581,4.04,0.48,0.39,11,0.48,3,0.39,3,1.37,4,4,3,0.2922,64184.0,0.4306,Chennai,Unfurnished,No,No,10541334.0
1709.1,3,3,2,3,9.0,19.08025,72.97549,10.27,0.53,0.61,8,0.53,4,0.61,2,2.05,2,2,5,0.0789,98212.0,0.2871,Mumbai,Semi-Furnished,No,Yes,13559967.0
2224.4,4,4,3,1,4.3,19.00815,72.94184,10.1,0.34,0.95,7,0.34,5,0.95,3,1.37,5,2,7,0.0536,96825.0,0.5062,Mumbai,Unfurnished,No,No,21738533.0
2938.1,5,4,1,1,6.1,28.63793,77.30853,10.06,0.39,0.8,8,0.39,2,0.8,2,0.83,3,2,5,0.4162,120000.0,0.7264,Delhi,Furnished,No,No,21339229.0
2131.9,4,3,2,1,14.4,18.70625,73.75447,23.27,0.94,1.84,10,0.94,1,1.84,2,3.17,2,2,5,0.2746,52800.0,0.6017,Pune,Semi-Furnished,Yes,No,10236662.0
2145.4,4,2,2,3,6.7,13.01315,77.56008,5.93,0.24,0.92,12,0.24,2,0.92,3,1.3,5,1,8,0.32,90828.0,0.8791,Bangalore,Semi-Furnished,Yes,No,17431470.0
1883.4,3,3,1,1,10.3,19.10298,72.87115,3.07,0.2,0.3,10,0.2,3,0.3,2,0.8,5,3,6,0.1154,120000.0,0.8715,Mumbai,Semi-Furnished,Yes,No,20501341.0
1636.9,3,3,4,3,5.6,19.03225,72.92769,7.15,0.3,0.46,7,0.3,3,0.46,0,0.48,4,2,5,0.3785,110700.0,0.6026,Mumbai,Semi-Furnished,No,Yes,17934962.0
1744.6,3,2,1,3,6.3,12.87931,77.49404,14.94,0.71,1.34,7,0.71,3,1.34,0,1.1,4,3,3,0.079,49316.0,0.616,Bangalore,Semi-Furnished,No,No,11009843.0
1938.0,4,3,2,2,0.6,13.09837,80.25331,2.56,0.2,0.44,7,0.2,6,0.44,3,1.02,1,2,7,0.0586,95627.0,0.7547,Chennai,Semi-Furnished,No,Yes,14797165.0
2966.8,5,4,3,1,6.8,17.40524,78.56468,8.56,0.44,1.0,12,0.44,4,1.0,2,0.87,1,2,5,0.2734,117836.0,0.7482,Hyderabad,Semi-Furnished,No,No,18376021.0
1694.2,3,3,2,1,19.1,28.55195,77.19422,7.03,0.43,0.72,8,0.43,6,0.72,4,0.82,2,3,5,0.0567,77779.0,0.496,Delhi,Semi-Furnished,Yes,No,13248073.0
1884.2,3,3,2,1,5.7,12.93182,77.64338,6.88,0.63,1.26,9,0.63,3,1.26,2,1.34,3,1,5,0.1754,101207.0,0.8056,Bangalore,Unfurnished,Yes,No,15265490.0
1287.5,2,1,1,1,,13.07129,80.22955,4.63,0.66,0.64,13,0.66,2,0.64,4,1.16,3,1,4,0.523,48293.0,0.4242,Chennai,Semi-Furnished,Yes,No,7828284.0
2315.8,3,2,2,1,11.2,19.13025,72.87295,6.04,0.22,1.03,14,0.22,2,1.03,2,1.4,4,2,6,0.3306,116770.0,0.5977,Mumbai,Semi-Furnished,No,No,20549704.0
2738.3,5,4,1,1,0.2,19.13411,72.84694,7.21,0.48,0.62,8,0.48,6,0.62,3,1.56,4,1,1,0.4602,120000.0,0.6348,Mumbai,Unfurnished,No,No,26880613.0
2905.9,4,3,2,2,5.8,12.98565,77.56073,3.98,0.25,0.64,12,0.25,1,0.64,1,1.03,3,3,4,0.3005,110391.0,0.5616,Bangalore,Unfurnished,Yes,No,20584532.0
1982.2,4,3,2,3,24.3,28.61143,77.07703,12.86,0.55,0.99,13,0.55,5,0.99,4,1.57,0,3,3,0.1367,74331.0,0.6015,Delhi,Semi-Furnished,No,No,12465137.0
2223.3,4,3,1,1,3.1,18.4916,73.87732,3.86,0.2,0.92,7,0.2,2,0.92,2,1.07,3,3,9,0.1149,66418.0,0.6176,Pune,Unfurnished,No,Yes,14915226.0
1750.2,3,3,2,1,5.0,17.39542,78.44752,4.31,0.4,0.74,9,0.4,5,0.74,4,0.63,6,2,9,0.1693,73936.0,0.807,Hyderabad,Semi-Furnished,Yes,Yes,15467029.0
2193.2,4,3,1,1,18.4,12.94032,77.56096,5.03,0.62,1.22,11,0.62,7,1.22,4,1.14,6,2,5,0.3923,90826.0,0.7487,Bangalore,Unfurnished,Yes,No,16069994.0
2054.1,4,3,2,2,4.6,17.3478,78.41664,8.49,0.23,1.15,7,0.23,4,1.15,2,1.3,4,2,10,0.5437,56838.0,0.6331,Hyderabad,Unfurnished,No,Yes,13157540.0
1887.9,4,3,1,0,16.5,17.37465,78.31526,18.2,0.76,1.49,4,0.76,3,1.49,3,2.12,2,2,2,0.2612,67221.0,0.8645,Hyderabad,Furnished,No,Yes,11617000.0
1939.5,4,3,2,1,,19.20813,72.87085,14.68,0.61,1.3,8,0.61,1,1.3,2,1.96,4,1,5,0.2338,113354.0,0.6131,Mumbai,Furnished,Yes,Yes,19376443.0
2143.7,4,4,1,0,2.3,13.01895,77.52711,9.0,0.61,0.82,12,0.61,4,0.82,3,1.17,3,3,6,0.5159,71987.0,0.8293,Bangalore,Semi-Furnished,Yes,Yes,17602822.0
1658.8,3,3,1,2,16.9,12.95808,77.54729,5.33,0.39,0.64,13,0.39,5,0.64,4,0.91,2,1,8,0.1458,73485.0,0.48,Bangalore,Semi-Furnished,No,No,12297442.0
1692.4,4,4,2,1,29.4,18.49446,73.84344,3.2,0.36,0.81,9,0.36,8,0.81,1,0.77,3,2,7,0.063,66691.0,0.6257,Pune,Semi-Furnished,Yes,No,10106812.0
2959.8,5,4,1,3,10.2,18.57182,73.88697,6.54,0.5,1.08,9,0.5,4,1.08,3,1.55,3,4,5,0.1292,81084.0,0.7485,Pune,Unfurnished,Yes,Yes,17923386.0
3611.9,6,4,2,3,,13.11137,80.23554,4.96,0.66,0.66,8,0.66,9,0.66,1,1.15,5,2,7,0.2525,118160.0,0.5531,Chennai,Semi-Furnished,Yes,Yes,18942409.0
1067.2,2,2,4,2,1.9,28.48443,77.33021,18.6,0.64,1.37,10,0.64,0,1.37,1,1.61,2,0,2,0.1775,59859.0,0.4472,Delhi,Furnished,No,No,8620443.0
1031.3,2,3,1,1,13.7,12.96273,77.53554,6.46,0.42,0.66,11,0.42,5,0.66,0,0.78,4,3,5,0.2135,36033.0,0.4578,Bangalore,Furnished,Yes,No,8321883.0
1227.9,2,2,1,3,7.3,28.62347,77.22837,2.17,0.36,0.56,11,0.36,4,0.56,0,1.07,7,3,10,0.5561,73072.0,0.662,Delhi,Unfurnished,Yes,Yes,11324472.0
1782.9,3,3,2,1,15.7,18.5236,73.81742,4.15,0.2,0.66,11,0.2,4,0.66,3,0.89,4,3,4,0.2433,72712.0,0.5817,Pune,Semi-Furnished,No,No,10517246.0
2432.3,4,3,3,1,9.1,17.42563,78.4393,6.75,0.26,1.0,9,0.26,2,1.0,0,0.91,3,3,3,0.1956,69172.0,0.4571,Hyderabad,Unfurnished,No,Yes,15871608.0
2234.3,4,4,1,1,11.9,18.49,73.77402,9.33,0.26,0.53,7,0.26,5,0.53,3,0.99,1,3,6,0.0601,86642.0,0.415,Pune,Semi-Furnished,No,No,12367893.0
1961.8,3,2,1,1,2.9,19.048,72.959,9.08,0.49,1.07,8,0.49,6,1.07,4,0.93,4,1,3,0.2225,91573.0,0.6335,Mumbai,Semi-Furnished,No,Yes,19554638.0
2193.8,4,4,3,0,6.4,28.61959,77.04997,15.51,0.51,1.18,5,0.51,3,1.18,0,2.03,2,3,1,0.166,79671.0,0.5821,Delhi,Furnished,No,No,15390766.0
1400.1,3,3,2,1,10.6,18.54235,73.85115,2.51,0.28,0.69,12,0.28,6,0.69,3,0.87,3,4,7,0.1187,63015.0,0.3731,Pune,Semi-Furnished,No,No,9746847.0
1691.3,3,3,3,3,2.2,28.58775,77.26444,6.13,0.44,1.01,7,0.44,3,1.01,3,1.36,1,2,4,0.1225,99279.0,0.7062,Delhi,Semi-Furnished,Yes,No,17403786.0
1836.9,3,3,1,0,2.4,12.89261,77.68844,13.41,0.36,1.19,8,0.36,1,1.19,3,1.73,1,2,4,0.1018,89488.0,0.6653,Bangalore,Semi-Furnished,No,No,13114630.0
820.3,2,2,1,0,8.3,12.98039,77.60793,1.74,0.3,0.87,7,0.3,6,0.87,5,0.4,6,3,7,0.0424,38904.0,0.5474,Bangalore,Unfurnished,Yes,No,7970741.0
1095.1,2,2,2,3,6.0,19.04439,72.91386,5.17,0.48,0.88,12,0.48,5,0.88,4,1.06,5,3,7,0.1036,65206.0,0.5974,Mumbai,Semi-Furnished,No,No,12517131.0
1121.0,2,2,1,2,1.8,18.51367,73.81871,4.07,0.36,0.66,8,0.36,7,0.66,4,0.85,3,1,6,0.3593,54612.0,0.3577,Pune,Furnished,Yes,No,9197861.0
2346.7,5,4,2,0,3.1,17.30717,78.51432,9.12,0.54,1.08,7,0.54,5,1.08,3,1.36,2,4,4,0.1475,110933.0,0.8221,Hyderabad,Semi-Furnished,Yes,Yes,17097263.0
2009.5,3,3,1,1,2.0,13.10252,80.24279,3.73,0.2,0.67,10,0.2,1,0.67,3,1.15,3,2,7,0.1227,74608.0,0.8372,Chennai,Semi-Furnished,No,No,13551510.0
2247.2,5,4,2,1,25.9,19.24359,72.71099,25.53,1.14,2.13,2,1.14,1,2.13,1,3.56,3,0,1,0.1011,83559.0,0.4323,Mumbai,Semi-Furnished,No,No,13663186.0
654.2,2,2,3,0,8.2,12.97165,77.5872,0.8,0.32,0.53,18,0.32,7,0.53,4,0.91,2,2,4,,30002.0,0.3797,Bangalore,Semi-Furnished,Yes,No,7756132.0
885.7,3,4,3,0,3.7,28.61676,77.29456,8.34,0.46,0.3,7,0.46,3,0.3,1,1.15,4,1,7,0.2643,45471.0,0.7608,Delhi,Furnished,Yes,Yes,11112070.0
2281.1,4,4,1,1,4.7,18.92057,72.99782,21.36,0.57,1.57,4,0.57,2,1.57,4,2.46,3,3,3,0.1658,95142.0,0.25,Mumbai,Semi-Furnished,No,No,16589969.0
550.0,2,2,1,1,9.8,17.43824,78.53185,7.6,0.3,0.72,6,0.3,2,0.72,1,1.78,3,3,7,0.4072,25886.0,0.6899,Hyderabad,Semi-Furnished,No,Yes,5905556.0
2646.0,5,4,3,1,9.1,13.02877,77.61986,6.91,0.2,0.66,14,0.2,6,0.66,3,0.93,3,0,5,0.0226,117039.0,0.4032,Bangalore,Furnished,No,Yes,19156618.0
664.8,1,2,2,1,5.3,19.20893,72.92801,15.67,0.48,1.27,6,0.48,3,1.27,2,1.84,4,0,3,0.3725,44831.0,0.4951,Mumbai,Semi-Furnished,No,No,6769085.0
2398.2,4,3,2,1,13.2,12.98651,77.49193,11.23,0.74,1.1,5,0.74,4,1.1,4,1.68,2,4,3,0.4656,88115.0,0.5271,Bangalore,,Yes,No,16890254.0
1272.4,2,2,3,0,3.5,13.06054,80.23753,4.35,0.3,0.3,14,0.3,5,0.3,1,0.81,3,4,9,0.2743,49490.0,0.3633,Chennai,Furnished,No,No,8594508.0
2531.8,3,3,1,1,1.3,17.29261,78.39143,14.39,0.36,0.54,9,0.36,4,0.54,2,1.88,2,2,3,0.2864,64072.0,0.3121,Hyderabad,Semi-Furnished,No,Yes,12973731.0
3935.3,6,5,1,2,5.5,17.36783,78.31127,18.68,0.44,1.33,6,0.44,1,1.33,3,1.61,2,2,3,0.2225,120000.0,0.7264,Hyderabad,Unfurnished,Yes,No,21433618.0
550.0,2,1,3,3,8.5,18.60538,73.95842,14.27,0.39,0.57,7,0.39,5,0.57,3,1.99,3,3,3,0.1596,33842.0,0.7263,Pune,Semi-Furnished,No,No,5625385.0
2302.0,4,3,2,1,22.7,18.6815,73.83417,18.04,0.59,1.24,6,0.59,3,1.24,1,1.21,1,0,4,0.3282,70164.0,0.4483,Pune,Unfurnished,No,Yes,10262029.0
674.7,3,3,2,0,2.7,28.64828,77.23002,4.33,0.44,0.71,13,0.44,5,0.71,3,1.17,2,1,4,0.1733,31333.0,0.3775,Delhi,Furnished,No,No,7769529.0
2127.4,4,4,3,2,6.8,28.53098,77.23444,9.53,0.49,0.8,12,0.49,5,0.8,0,1.91,2,2,4,0.1041,84913.0,0.4301,Delhi,Furnished,Yes,Yes,18467078.0
1715.6,4,4,1,1,17.2,19.15027,72.85084,8.71,0.51,0.62,3,0.51,4,0.62,4,0.86,7,0,1,0.5619,67650.0,0.7428,Mumbai,Furnished,Yes,Yes,17774678.0
1934.4,4,3,3,1,5.9,18.50035,73.92556,7.58,0.55,1.14,8,0.55,5,1.14,3,1.41,0,1,7,0.1442,63912.0,0.5663,Pune,Semi-Furnished,No,No,13256761.0
1257.4,4,3,1,2,18.0,13.0304,77.62619,7.37,0.49,0.3,10,0.49,3,0.3,1,1.83,2,3,4,0.1014,66253.0,0.5874,Bangalore,Furnished,No,Yes,10857282.0
2357.4,4,3,3,1,7.7,19.14933,72.96263,12.07,0.59,1.28,6,0.59,6,1.28,0,0.68,2,2,5,,120000.0,0.812,Mumbai,Semi-Furnished,Yes,No,23728455.0
908.6,2,2,1,1,2.3,13.04858,80.27707,3.85,0.73,0.7,8,0.73,0,0.7,3,1.12,3,4,3,0.2788,35342.0,0.8314,Chennai,Unfurnished,Yes,No,6979254.0
2657.1,4,4,1,1,6.8,17.36512,78.47849,2.37,0.4,0.3,12,0.4,5,0.3,4,0.62,3,3,4,0.0757,103190.0,0.5428,Hyderabad,Unfurnished,No,No,16973693.0
1584.0,3,3,2,1,19.8,28.59004,77.13064,8.08,0.4,0.41,13,0.4,3,0.41,1,1.08,5,1,1,0.1997,81720.0,0.9069,Delhi,Furnished,No,Yes,13036240.0
938.3,2,2,3,0,7.8,17.47445,78.50322,10.08,0.42,0.85,9,0.42,7,0.85,1,0.88,3,3,2,0.0965,51475.0,0.5742,Hyderabad,Furnished,Yes,Yes,8911151.0
2886.7,5,4,2,0,13.7,12.95413,77.56574,3.67,0.27,1.03,10,0.27,5,1.03,2,1.42,5,3,5,0.1243,120000.0,0.7626,Bangalore,Semi-Furnished,Yes,No,20043817.0
1806.2,3,4,2,1,1.5,18.46402,73.90557,8.1,0.26,0.84,6,0.26,5,0.84,2,1.4,0,3,5,0.3624,77775.0,0.5413,Pune,Unfurnished,No,Yes,11170883.0
3090.0,4,4,4,0,1.1,28.5989,77.09018,11.7,0.22,0.89,12,0.22,0,0.89,3,1.41,1,3,8,0.1107,120000.0,0.8054,Delhi,Furnished,Yes,No,24409716.0
2643.9,4,4,2,1,0.2,28.61212,77.25433,4.42,0.74,0.75,11,0.74,3,0.75,4,1.04,2,2,6,0.1426,98685.0,0.4968,Delhi,Furnished,No,No,20336886.0
1331.2,2,3,3,1,40.3,12.94713,77.63049,4.74,0.23,0.38,11,0.23,4,0.38,2,1.03,6,2,3,0.1248,46268.0,0.809,Bangalore,Semi-Furnished,No,No,10790135.0
1794.8,3,3,1,1,7.6,13.02725,80.39127,14.42,0.63,0.9,8,0.63,5,0.9,2,1.89,4,1,3,0.2478,71136.0,0.5534,Chennai,Furnished,Yes,Yes,11131355.0
1928.7,3,3,1,0,3.1,28.68175,77.32881,13.89,0.51,0.89,10,0.51,3,0.89,0,2.07,2,2,8,0.2724,75621.0,0.5423,Delhi,Unfurnished,Yes,No,13053273.0
2842.1,4,3,1,2,0.0,19.08412,72.88086,0.96,0.3,0.65,11,0.3,7,0.65,3,1.27,5,3,12,0.1134,120000.0,0.5982,Mumbai,Furnished,Yes,Yes,32478343.0
2134.4,4,4,3,0,6.0,13.3059,80.24607,24.92,1.09,2.28,5,1.09,2,2.28,1,3.66,0,2,3,0.02,74865.0,0.8816,Chennai,Furnished,No,No,12177891.0
1964.6,3,3,1,2,0.7,12.96089,77.52872,7.22,0.4,0.61,9,0.4,8,0.61,1,0.8,5,0,3,0.2005,73515.0,0.2894,Bangalore,Semi-Furnished,No,No,13061685.0
1720.1,4,3,1,3,2.3,28.62836,77.26043,5.26,0.2,0.69,8,0.2,4,0.69,5,1.07,3,3,4,0.4462,101784.0,0.7912,Delhi,Furnished,No,No,16647259.0
1817.1,3,3,1,0,2.9,12.86036,77.53073,14.15,0.54,1.07,5,0.54,5,1.07,3,1.26,3,4,1,0.0542,71422.0,0.7416,Bangalore,Unfurnished,No,No,15457620.0
2698.0,4,3,1,0,3.6,19.21068,72.93411,16.08,0.66,0.68,4,0.66,4,0.68,1,2.04,2,2,3,0.577,120000.0,0.6252,Mumbai,Unfurnished,No,Yes,20024308.0
1852.4,3,2,2,0,7.5,19.11139,72.86797,4.06,0.44,0.97,6,0.44,5,0.97,3,1.62,5,2,5,0.2163,120000.0,0.4459,Mumbai,Furnished,Yes,Yes,19735636.0
1593.3,2,3,1,2,0.9,13.05661,77.49887,14.01,0.36,1.18,11,0.36,2,1.18,4,1.42,3,2,3,0.5586,65846.0,0.4894,Bangalore,Furnished,No,No,11606048.0
1483.1,3,3,3,3,0.6,18.51338,73.83987,1.94,0.41,0.49,14,0.41,5,0.49,4,0.8,4,2,5,0.1802,84793.0,0.9336,Pune,Unfurnished,Yes,No,12147203.0
1490.1,3,3,3,1,3.0,13.11305,80.27424,3.39,0.2,0.88,10,0.2,3,0.88,3,0.88,3,4,7,0.1704,64600.0,0.25,Chennai,Furnished,No,No,9856654.0
938.6,3,3,2,3,3.7,19.06986,72.84202,3.8,0.2,0.73,11,0.2,4,0.73,3,0.4,3,2,5,0.0876,61294.0,0.6613,Mumbai,Unfurnished,No,No,12103123.0
1362.3,2,2,1,2,6.3,17.55286,78.67538,27.33,0.93,2.39,3,0.93,0,2.39,1,3.77,0,0,2,0.02,43023.0,0.5281,Hyderabad,Semi-Furnished,No,No,7739288.0
2824.0,4,3,3,1,,13.19793,80.24109,13.19,0.23,1.02,9,0.23,5,1.02,3,1.38,1,0,4,0.5173,86754.0,0.6212,Chennai,Unfurnished,No,No,14455711.0
1715.7,3,3,2,2,3.4,13.04611,77.55655,9.24,0.65,1.23,11,0.65,3,1.23,3,1.51,4,0,6,0.3209,81881.0,0.4902,Bangalore,Furnished,No,No,13473740.0
2307.9,4,4,1,1,2.8,13.11093,80.31902,6.09,0.38,0.76,11,0.38,6,0.76,0,0.69,5,2,3,0.4526,55105.0,0.5593,Chennai,Furnished,No,No,13960161.0
550.0,2,2,1,1,0.2,28.60597,77.13817,6.96,0.2,1.21,7,0.2,6,1.21,5,1.31,3,2,7,0.0327,32960.0,0.7847,Delhi,Unfurnished,No,No,6726961.0
2219.4,3,4,1,2,16.0,12.99386,77.50786,9.7,0.54,0.84,8,0.54,6,0.84,1,1.36,1,2,3,0.3328,110656.0,0.8713,Bangalore,Furnished,Yes,No,15442945.0
1745.1,3,3,2,2,5.2,18.52324,73.86369,0.8,0.45,0.39,11,0.45,4,0.39,1,0.4,3,3,5,0.2029,49882.0,0.7242,Pune,Unfurnished,No,No,12567171.0
1537.1,3,3,1,1,4.0,18.99856,72.8588,8.82,0.5,0.68,1,0.5,7,0.68,3,0.8,0,1,3,0.3031,83613.0,0.5415,Mumbai,Furnished,Yes,No,15616787.0
1967.6,3,3,3,1,3.7,28.64471,77.39988,18.91,0.66,1.46,6,0.66,4,1.46,0,1.69,2,2,1,0.2376,63379.0,0.2878,Delhi,Furnished,Yes,Yes,14238464.0
1527.7,3,3,2,1,15.3,12.78286,77.61071,21.02,0.81,1.7,1,0.81,0,1.7,1,2.45,0,0,5,0.087,71768.0,0.7464,Bangalore,Furnished,No,No,10231289.0
550.0,2,3,1,0,10.6,28.73177,77.24968,13.67,0.36,1.24,11,0.36,3,1.24,1,1.66,3,2,3,0.0611,30284.0,0.25,Delhi,Unfurnished,No,No,4400691.0
2449.5,4,3,1,1,3.6,28.55906,77.12623,10.11,0.5,0.58,5,0.5,4,0.58,4,1.77,3,3,5,0.4328,84882.0,0.6704,Delhi,Unfurnished,Yes,No,18921055.0
2008.0,4,4,2,1,2.4,17.38684,78.55887,7.65,0.4,1.0,9,0.4,4,1.0,1,0.76,3,3,6,0.35,85179.0,0.7474,Hyderabad,Semi-Furnished,No,Yes,14984771.0
1645.9,3,3,1,0,1.9,19.11386,72.7358,15.47,0.24,1.76,10,0.24,7,1.76,2,2.01,2,0,3,0.3806,108589.0,0.8067,Mumbai,Semi-Furnished,No,Yes,16982732.0
1222.0,2,2,1,0,8.7,18.53519,73.87122,2.24,0.23,0.41,9,0.23,3,0.41,2,0.86,4,4,3,0.2197,37791.0,0.3072,Pune,Semi-Furnished,Yes,No,7334966.0
894.6,2,2,2,0,0.1,13.10865,80.3114,5.26,0.35,1.0,11,0.35,4,1.0,2,1.27,5,0,6,0.1774,30360.0,0.3947,Chennai,Semi-Furnished,No,No,6028995.0
1995.5,4,3,1,2,2.7,18.48637,73.89233,5.32,0.2,0.59,8,0.2,4,0.59,5,1.66,5,2,6,0.2409,76181.0,0.6269,Pune,Unfurnished,No,Yes,13202099.0
2898.7,5,5,1,1,3.9,28.71013,77.10419,14.78,0.47,0.89,6,0.47,2,0.89,1,1.05,1,3,6,0.0805,120000.0,0.8425,Delhi,Semi-Furnished,Yes,No,22703415.0
1982.1,3,3,2,0,4.7,17.32473,78.42891,9.07,0.27,1.19,7,0.27,7,1.19,0,1.51,3,3,4,0.138,75307.0,0.6463,Hyderabad,Unfurnished,No,No,11803155.0
951.2,2,2,2,1,18.1,13.187,80.35227,14.55,0.25,1.41,9,0.25,3,1.41,2,1.42,1,2,4,0.4733,37654.0,0.8209,Chennai,Unfurnished,Yes,No,6264387.0
1996.3,4,3,1,1,6.9,19.02166,72.90225,6.56,0.54,1.01,10,0.54,6,1.01,1,1.82,3,3,8,0.1517,112095.0,0.487,Mumbai,,No,No,18400953.0
1815.3,4,3,2,1,18.5,17.38372,78.52828,4.41,0.4,0.9,12,0.4,6,0.9,3,1.47,0,3,9,0.2869,55506.0,0.6361,Hyderabad,Semi-Furnished,Yes,Yes,13319635.0
2411.6,4,3,2,2,0.6,28.45882,77.07518,21.59,0.7,1.35,5,0.7,3,1.35,1,3.23,0,4,5,0.3115,107849.0,0.5409,Delhi,Unfurnished,Yes,No,16275428.0
2244.4,4,3,1,1,4.6,17.43683,78.45896,6.46,0.51,0.92,8,0.51,6,0.92,3,0.52,5,3,6,0.2357,91893.0,0.3922,Hyderabad,Semi-Furnished,No,No,15574183.0
550.0,2,2,3,1,14.0,19.06293,72.93562,6.25,0.6,0.5,11,0.6,5,0.5,1,0.65,0,2,7,0.5976,37718.0,0.6682,Mumbai,Furnished,Yes,No,7801362.0
2204.4,4,3,2,2,2.6,13.05435,77.63913,10.37,0.26,0.72,9,0.26,4,0.72,1,0.64,5,3,3,0.1979,66205.0,0.5104,Bangalore,Semi-Furnished,No,No,16733667.0
1197.7,3,3,4,0,6.3,13.09683,80.31182,4.71,0.54,0.73,7,0.54,4,0.73,2,1.15,5,2,6,0.0301,58408.0,0.559,Chennai,Semi-Furnished,Yes,No,10406537.0
925.9,2,2,1,2,11.2,19.07735,72.86823,1.0,0.44,0.65,14,0.44,5,0.65,3,1.73,4,1,9,0.0875,72393.0,0.7479,Mumbai,Semi-Furnished,No,Yes,12365554.0
1727.5,3,2,1,3,3.7,13.1318,80.27459,5.47,0.47,0.57,12,0.47,5,0.57,2,0.82,6,3,7,0.2998,63018.0,0.764,Chennai,Unfurnished,Yes,No,11762797.0
2117.1,4,3,2,1,19.4,17.3397,78.55436,8.75,0.62,0.64,11,0.62,3,0.64,0,0.95,1,2,5,0.1574,57389.0,0.8411,Hyderabad,Semi-Furnished,No,No,12316230.0
783.5,2,2,3,2,7.5,13.00532,77.48126,12.82,0.82,0.82,9,0.82,3,0.82,2,1.39,1,1,7,0.1642,28238.0,0.3972,Bangalore,Furnished,No,No,7354663.0
2308.0,4,3,2,2,17.0,17.30634,78.33548,18.24,0.75,1.16,3,0.75,2,1.16,1,1.64,2,4,6,0.2871,53115.0,0.2694,Hyderabad,Furnished,Yes,Yes,12290508.0
2346.2,5,4,2,2,0.4,12.98821,80.3498,13.53,0.6,0.89,7,0.6,3,0.89,2,1.39,1,5,6,0.1473,78522.0,0.4902,Chennai,Unfurnished,No,Yes,13543176.0
1880.5,3,3,2,0,5.8,12.95778,77.71665,13.29,0.44,1.56,4,0.44,3,1.56,3,1.83,0,0,2,0.1013,56165.0,0.5352,Bangalore,Semi-Furnished,No,No,12653687.0
1286.0,2,2,1,0,14.0,17.3905,78.42728,6.32,0.29,0.35,11,0.29,7,0.35,3,1.31,5,1,5,0.02,43083.0,0.6206,Hyderabad,Unfurnished,Yes,Yes,10552360.0
1213.4,2,2,2,1,2.1,12.94256,80.35424,17.99,0.75,0.99,9,0.75,3,0.99,1,2.45,2,2,10,0.2424,31708.0,0.393,Chennai,Semi-Furnished,No,Yes,7894585.0
2516.9,4,3,2,1,7.3,12.9326,77.6105,4.66,0.25,0.5,16,0.25,6,0.5,4,0.82,3,2,7,0.121,84294.0,0.661,Bangalore,Furnished,Yes,No,20497670.0
867.7,3,3,1,1,2.7,13.09488,80.40913,15.03,0.73,1.15,6,0.73,4,1.15,1,1.84,3,2,1,0.0512,39459.0,0.5358,Chennai,Furnished,Yes,Yes,8039424.0
2541.9,4,3,1,0,1.7,18.90651,72.97927,21.62,0.7,2.1,1,0.7,5,2.1,0,2.4,1,2,2,0.02,91269.0,0.9639,Mumbai,Unfurnished,No,No,22640327.0
1742.6,3,3,1,1,1.4,17.59473,78.52429,23.62,1.23,1.85,2,1.23,1,1.85,1,2.48,2,0,1,0.3192,46553.0,0.283,Hyderabad,Unfurnished,Yes,Yes,9777772.0
1787.7,4,4,1,1,21.0,19.0645,72.8394,4.22,0.45,0.7,9,0.45,4,0.7,4,1.19,4,1,5,0.7236,94628.0,0.8967,Mumbai,Semi-Furnished,No,Yes,18421235.0
739.7,2,2,1,1,23.7,28.58645,77.1989,3.2,0.32,0.61,9,0.32,6,0.61,4,1.06,1,3,6,0.4481,28440.0,0.6738,Delhi,Unfurnished,No,No,5982213.0
1754.6,4,3,1,1,1.8,19.04795,72.98462,11.64,0.27,0.99,12,0.27,5,0.99,1,1.62,4,4,8,0.3676,63069.0,0.333,Mumbai,Semi-Furnished,No,No,15070505.0
